config,question,in_doc,top_score,controls_triggered,abstained,verdict,answer
+Threshold,Buddhist Yip Kei Nam Memorial College the school was founded with funds from a gambling tycoon whose wealth was estimated to be what?,True,0.663,,False,GROUNDED,"Buddhist Yip Kei Nam Memorial College was founded with funds from Yip Hon (葉漢), a gambling tycoon in Hong Kong and Macau, whose wealth was estimated to be HK$ 100 million."
+Threshold,"Gerald William Heaney, served for nearly forty years as a federal judge on the United States Court of Appeals for the Eighth Circuit, and was an organizer for several liberal Democratic politicians, including which former   American politician, poet, and a long-time Congressman from Minnesota?",True,0.472,confidence_threshold,True,GROUNDED,관련 정보 없음: 제공된 응급처치 문서에서 해당 내용을 찾을 수 없습니다.
+Threshold,What 2014 American 3D computer-animated musical fantasy adventure comedy film features a song recorded by British singer Leah McFall?,False,0.293,confidence_threshold,True,GROUNDED,관련 정보 없음: 제공된 응급처치 문서에서 해당 내용을 찾을 수 없습니다.
+Threshold,"Who is older, Michael Howard or Clark Johnson?",False,0.252,confidence_threshold,True,GROUNDED,관련 정보 없음: 제공된 응급처치 문서에서 해당 내용을 찾을 수 없습니다.
+Threshold,Are Jan Bucquoy and Richard Linklater of the same nationality?,True,0.73,,False,GROUNDED,"아니요, Jan Bucquoy와 Richard Linklater는 서로 다른 국적을 가지고 있습니다. Jan Bucquoy는 벨기에 출신으로, 벨기에에서 태어났습니다. 반면, Richard Linklater는 미국 출신으로, 미국에서 태어났습니다. 따라서 두 사람은 같은 국적이 아닙니다."
+Threshold,Does association of Dry Eye test With Extraocular Signs Among 3514 Participants in the Sjögren 's Syndrome International Registry?,False,0.273,confidence_threshold,True,GROUNDED,관련 정보 없음: 제공된 응급처치 문서에서 해당 내용을 찾을 수 없습니다.
+Threshold,Which alcoholic brand named after the man who rebuilt its business did Justin Timberlake sing about in 2015?,True,0.642,,False,GROUNDED,"Justin Timberlake sang about the alcoholic brand ""Jim Beam"" in his song ""Drink You Away,"" which is featured on his fourth studio album, ""The 20/20 Experience – 2 of 2,"" released in 2013. The brand is named after James B. Beam, who rebuilt the business after Prohibition ended."
+Threshold,How many months did the Eastern Legion train for?,True,0.262,confidence_threshold,True,GROUNDED,관련 정보 없음: 제공된 응급처치 문서에서 해당 내용을 찾을 수 없습니다.
+Threshold,The 1996 Air Force Falcons finished the season with a 5–3 record in in an American collegiate athletic conference formed on what date?,True,0.77,,False,GROUNDED,"The 1996 Air Force Falcons finished the season with a 5–3 record in the Western Athletic Conference (WAC), which is an American collegiate athletic conference formed on July 27, 1962."
+Threshold,What goalkeeper participated in a football game for the premiere of A Trip to Jamaica?,True,0.593,,False,GROUNDED,"The goalkeeper who participated in the celebrity football game for the premiere of ""A Trip to Jamaica"" is Peter Rufai. He is a retired Nigerian footballer known for his role as a goalkeeper."
+Threshold,How many cities weren't ranked the top destination city by international visitor arrivals in the Global Destination Cities Index 2018?,True,0.521,,False,GROUNDED,"Global Destination Cities Index 2018에서 방콕이 국제 방문자 도착 수에 따라 가장 높은 순위를 차지했습니다. 이 지수는 전 세계 162개 도시를 평가하였으므로, 방콕을 제외한 161개 도시가 방콕보다 높은 순위를 받지 못한 것입니다. 따라서 방콕을 제외한 161개 도시가 Global Destination Cities Index 2018에서 가장 인기 있는 관광지로 순위에 들지 않았습니다."
+Threshold,differences and similarities between red and white blood cells,False,0.118,confidence_threshold,True,GROUNDED,관련 정보 없음: 제공된 응급처치 문서에서 해당 내용을 찾을 수 없습니다.
+Threshold,Kuk Harrell won his fourth Grammy for the song by Rihanna from what album?,True,0.624,,False,GROUNDED,"Kuk Harrell won his fourth Grammy for the vocal production of Rihanna's song ""Only Girl (In the World)"", which is from her fifth album, ""Loud"" released in 2010."
+Threshold,Who directed the film for which Danny Michael was nominated for an Academy Award ? ,True,0.404,confidence_threshold,True,GROUNDED,관련 정보 없음: 제공된 응급처치 문서에서 해당 내용을 찾을 수 없습니다.
+Threshold,Dave Goelz is the voice of a character on a ride at Epcot theme park that also features what song?,False,0.364,confidence_threshold,True,GROUNDED,관련 정보 없음: 제공된 응급처치 문서에서 해당 내용을 찾을 수 없습니다.
+Threshold,"Which ""Outlaw"" star was nominated for an Emmy in 2013?",False,0.344,confidence_threshold,True,GROUNDED,관련 정보 없음: 제공된 응급처치 문서에서 해당 내용을 찾을 수 없습니다.
+Threshold,Who is the president of organization that Forrest Griffin vs. Stephan Bonnar was thought to be one of the greatest fights in history?,True,0.762,,False,GROUNDED,"Forrest Griffin vs. Stephan Bonnar는 UFC의 역사에서 가장 위대한 싸움 중 하나로 여겨지며, UFC의 대통령은 Dana White입니다."
+Threshold,What was the name of the group of British colonies that the Tilden family originated from?,False,0.236,confidence_threshold,True,GROUNDED,관련 정보 없음: 제공된 응급처치 문서에서 해당 내용을 찾을 수 없습니다.
+Threshold,John Craig Freeman is a professor at a college founded by who ?,False,0.34,confidence_threshold,True,GROUNDED,관련 정보 없음: 제공된 응급처치 문서에서 해당 내용을 찾을 수 없습니다.
+Threshold,"Latrobe Brewing Company in Latrobe, Pennsylvania, founded in 1839, was one of the largest breweries in the United States and the maker of ""Rolling Rock"" beer, which merged later in 2004, into which brewing company that resulted from the merger between Belgium-based company Interbrew and Brazilian brewer AmBev?",True,0.586,,False,GROUNDED,"Latrobe Brewing Company, known for producing ""Rolling Rock"" beer, was acquired by Labatt Brewing Company in 1987. Labatt itself was later purchased by Interbrew in 1995. In 2004, Interbrew merged with Brazilian brewer AmBev to form InBev. Therefore, Latrobe Brewing Company ultimately merged into InBev as a result of these acquisitions and mergers."
+Threshold,Which player from the University of Texas 1994 Sun Bowl team was later signed to the Baltimore Ravens?,True,0.638,,False,GROUNDED,1994 Sun Bowl 팀에서 텍사스 대학교의 선수 중 나중에 볼티모어 레이븐스에 서명된 선수는 프리스트 홀름스(Priest Holmes)입니다. 그는 1997년에 언드래프트 자유 계약 선수로 레이븐스에 합류했습니다.
+Threshold,Ray Winstone appeared in what 2005 French-British computer-animated adventure fantasy that was based on a TV series?,False,0.312,confidence_threshold,True,GROUNDED,관련 정보 없음: 제공된 응급처치 문서에서 해당 내용을 찾을 수 없습니다.
+Threshold,"Which breed was developed first, the Doberman Pinscher or the Old Time Farm Shepherd?",False,0.172,confidence_threshold,True,GROUNDED,관련 정보 없음: 제공된 응급처치 문서에서 해당 내용을 찾을 수 없습니다.
+Threshold,What former Governor Of New York helped found the American Bison Society?,True,0.633,,False,GROUNDED,The former Governor of New York who helped found the American Bison Society is Theodore Roosevelt. He was a pioneering conservationist and played a significant role in raising public awareness about the bison and efforts to save the species from extinction.
+Threshold,"Which is farther east, Minneapolis–Saint Paul International Airport or Cheyenne Regional Airport?",True,0.702,,False,GROUNDED,"Minneapolis–Saint Paul International Airport (MSP) is located in Minnesota, while Cheyenne Regional Airport (CYS) is in Wyoming. Geographically, Minneapolis is farther east than Cheyenne. Therefore, Minneapolis–Saint Paul International Airport is farther east than Cheyenne Regional Airport."
+Threshold,what causes necrotizing fasciitis,True,0.71,,False,GROUNDED,"Necrotizing fasciitis is primarily caused by bacteria, with group A beta-hemolytic streptococci (Streptococcus pyogenes) being the most common culprit. This type of bacteria is also responsible for other infections like strep throat and impetigo. In addition to group A streptococcus, other bacteria such as staphylococcus and various pathogens can also lead to this serious condition.  The infection typically occurs when these bacteria invade the superficial fascia, which is a layer of connective tissue located just beneath the skin. Many cases of necrotizing fasciitis are associated with a history of prior trauma, such as cuts, scrapes, insect bites, burns, or needle punctures. Even surgical incision sites can become sources of infection. Although the initial injuries may seem minor, they can provide an entry point for the bacteria, leading to rapid and severe tissue destruction."
+Threshold,What is the name of one of the native species of buckthorn that is also a powerful plant-based laxative?,True,0.635,,False,GROUNDED,"One of the native species of buckthorn that is also a powerful plant-based laxative is Rhamnus purshiana, commonly known as cascara sagrada."
+Threshold,Who is the current head coach of the basketball team for which Michael Beasley played for one year before declaring for the NBA draft in 2008?,False,0.267,confidence_threshold,True,GROUNDED,관련 정보 없음: 제공된 응급처치 문서에서 해당 내용을 찾을 수 없습니다.
+Threshold,lyrics he was a friend of mine,True,0.672,,False,GROUNDED,"""He Was a Friend of Mine""의 가사는 친구의 죽음을 애도하는 내용을 담고 있습니다. 이 노래에서는 친구가 돈이 없었고, 그가 잘못한 일이 없었다는 점을 강조하며, 그를 잃은 슬픔을 표현합니다. 가사 중 일부는 다음과 같습니다:  ""He was a friend of mine, he died without a penny, he didn't have a dime.""   ""Every time I hear his name, Lord, I just can't keep from cryin', 'Cause he was a friend of mine.""  이 노래는 친구에 대한 그리움과 애정, 그리고 상실의 아픔을 잘 나타내고 있습니다."
+Threshold,Ishmael Muhammad is the assistant minister to which leader formerly known as Louis X?,True,0.507,,False,GROUNDED,"Ishmael Muhammad은 Louis X로 알려졌던 Louis Farrakhan의 국가 보조 장관입니다. Louis Farrakhan은 미국의 종교 지도자이자 아프리카계 미국인 활동가, 사회 논평가로 알려져 있습니다."
+Threshold,"Who did Eric Hilton found ESL Music, the independent record label in Washington DC, with?",False,0.255,confidence_threshold,True,GROUNDED,관련 정보 없음: 제공된 응급처치 문서에서 해당 내용을 찾을 수 없습니다.
+Threshold,In what television show did the Life Under Water actress win two Emmys for in 2001 and 2004?,False,0.315,confidence_threshold,True,GROUNDED,관련 정보 없음: 제공된 응급처치 문서에서 해당 내용을 찾을 수 없습니다.
+Threshold,"On which semi-autobiographical film is based the 2009 romantic musical drama, which features an ensemble cast including the English actress who made her debut with the Old Vic Company?",False,0.435,confidence_threshold,True,GROUNDED,관련 정보 없음: 제공된 응급처치 문서에서 해당 내용을 찾을 수 없습니다.
+Threshold,what opening day attraction at EPCOT Center in 1982 was closed down for refurbishment in 1995,True,0.64,,False,GROUNDED,1982년 EPCOT Center의 개장일 어트랙션 중 하나인 Horizons가 1995년에 리노베이션을 위해 폐쇄되었습니다. 이 어트랙션은 1996년에 Test Track이라는 새로운 스릴 라이드를 위해 완전히 문을 닫았습니다.
+Threshold,"What is the name of the song that was written by Ed Sheeran, Benny Blanco and Bieber, and was remixed by Zaeden, an Indian DJ and music producer?",False,0.28,confidence_threshold,True,GROUNDED,관련 정보 없음: 제공된 응급처치 문서에서 해당 내용을 찾을 수 없습니다.
+Threshold,which British coming of age sitcom television series was James Buckley  known for playing Jay Cartwright in  ,False,0.311,confidence_threshold,True,GROUNDED,관련 정보 없음: 제공된 응급처치 문서에서 해당 내용을 찾을 수 없습니다.
+Threshold,What did Abd el-Krim regret not attacking?,True,0.435,confidence_threshold,True,GROUNDED,관련 정보 없음: 제공된 응급처치 문서에서 해당 내용을 찾을 수 없습니다.
+Threshold,"Signet Jewelers owns what Delaware based retailer, along with Kay and Jared?",True,0.804,,False,GROUNDED,"Signet Jewelers owns the Delaware-based retailer Zales, along with Kay Jewelers and Jared."
+Threshold,"Joseph Bottum wrote about what type of politics, best known for being practiced by adherents from the 1970s through the 2000s?",False,0.301,confidence_threshold,True,GROUNDED,관련 정보 없음: 제공된 응급처치 문서에서 해당 내용을 찾을 수 없습니다.
+Threshold,salary exchange pension contributions,True,0.655,,False,GROUNDED,"Salary exchange, 또한 ""salary sacrifice""라고도 불리는 이 제도는 직원이 자신의 급여의 일부를 포기하고, 그 대신 고용주가 해당 금액을 연금 기여금으로 지불하는 방식입니다. 이 방법은 고용주와 직원 모두에게 비용 절감의 기회를 제공합니다.  구체적으로, 직원은 자신의 급여에서 일정 비율을 포기하고, 그 금액이 고용주에 의해 연금 기여금으로 전환됩니다. 예를 들어, 특정 연금 제도에 따라 직원이 7.5% 또는 9%의 급여를 연금 기여금으로 전환할 수 있습니다. 이를 통해 고용주는 직원의 급여가 줄어들기 때문에 사회보험 기여금(NICs)을 낮출 수 있습니다.  이러한 방식은 직원에게는 세금 혜택을 제공하고, 고용주에게는 인건비 절감 효과를 가져오는 장점이 있습니다. 따라서, 연금 기여금을 설정하는 데 있어 유용한 방법으로 활용될 수 있습니다.   이와 관련된 정보나 도구는 고용주가 이 제도를 고객에게 소개하고, 직원들이 정보에 기반한 결정을 내릴 수 있도록 돕기 위해 제공됩니다."
+Threshold,What is the name of the director and actor with success that led to work on a film which follows a group of friends who discover an alien invasion during an epic pub crawl?,False,0.31,confidence_threshold,True,GROUNDED,관련 정보 없음: 제공된 응급처치 문서에서 해당 내용을 찾을 수 없습니다.
+Threshold,How many losses did the Hawks have in January?,False,0.211,confidence_threshold,True,GROUNDED,관련 정보 없음: 제공된 응급처치 문서에서 해당 내용을 찾을 수 없습니다.
+Threshold,In what year was the book published that first talks about biopower?,False,0.22,confidence_threshold,True,GROUNDED,관련 정보 없음: 제공된 응급처치 문서에서 해당 내용을 찾을 수 없습니다.
+Threshold,Move Under Ground combines the cosmic horror of H.P. Lovecraft's Cthulhu Mythos with the Beat style of an American novelist and poet who was born when?,True,0.767,,False,GROUNDED,"Move Under Ground combines the cosmic horror of H.P. Lovecraft's Cthulhu Mythos with the Beat style of Jack Kerouac, who was born on March 12, 1922."
+Threshold,The Cross Coounty Community School's mascot is the second-heaviest cat after which animal?,True,0.719,,False,HALLUCINATED,"Cross County Community School의 마스코트는 Cougar(퓨마)입니다. 퓨마는 New World에서 두 번째로 무거운 고양이로, 첫 번째는 Jaguar(재규어)입니다. 따라서, Cross County Community School의 마스코트는 재규어 다음으로 두 번째로 무거운 고양이입니다."
+Threshold,"When did the British/Irish digital television channel, which features Spliced, first launch?",False,0.219,confidence_threshold,True,GROUNDED,관련 정보 없음: 제공된 응급처치 문서에서 해당 내용을 찾을 수 없습니다.
+Threshold,In which year did Tom Gray aid in the discovery of a hominid fossil,False,0.218,confidence_threshold,True,GROUNDED,관련 정보 없음: 제공된 응급처치 문서에서 해당 내용을 찾을 수 없습니다.
+Threshold,"What do these both have in common, the military or the secret service?",False,0.213,confidence_threshold,True,GROUNDED,관련 정보 없음: 제공된 응급처치 문서에서 해당 내용을 찾을 수 없습니다.
+Threshold,"Matt Doheny ran in the Republican primary for New York's 21st congressional district, a congressional district for the United States House of Representatives that is currently represented by who?",False,0.25,confidence_threshold,True,GROUNDED,관련 정보 없음: 제공된 응급처치 문서에서 해당 내용을 찾을 수 없습니다.
+Threshold,What position did the professional athlete play who was the grandson of the man who designed the Los Angelos Rams Logo?,False,0.257,confidence_threshold,True,GROUNDED,관련 정보 없음: 제공된 응급처치 문서에서 해당 내용을 찾을 수 없습니다.
+Threshold,Who won the Super Bowl that Big Bad Voodoo Daddy performed at the half-time show?,True,0.504,,False,GROUNDED,"Big Bad Voodoo Daddy performed at the Super Bowl XXXIII half-time show in 1999. The Denver Broncos won that Super Bowl, defeating the Atlanta Falcons with a score of 34–19. This victory marked the Broncos' second consecutive Super Bowl win."
+Threshold,Are University of Patras and Manhattan College both public universities?,True,0.706,,False,GROUNDED,"아니요, University of Patras는 그리스의 공립 대학입니다. 반면, Manhattan College는 미국 뉴욕 브롱크스에 위치한 사립 대학입니다. 따라서 두 대학의 성격은 다릅니다."
+Threshold,"Call Me is the theme to ""American Gigolo"", written by a rock band of which nationality?",False,0.26,confidence_threshold,True,GROUNDED,관련 정보 없음: 제공된 응급처치 문서에서 해당 내용을 찾을 수 없습니다.
+Threshold,"Savage Grace is based on the dysfunctional, allegedly incestuous relationship between which wealthy American socialite who was murdered and her son, Antony?",True,0.532,,False,GROUNDED,"""Savage Grace""는 부유한 미국 사회계 여성인 바바라 달리 베이클랜드(Barbara Daly Baekeland)와 그녀의 아들 앤서니 ""토니"" 베이클랜드(Antony ""Tony"" Baekeland) 간의 기능 장애가 있는, 주장된 근친상간 관계를 바탕으로 한 이야기입니다. 바바라 베이클랜드는 그녀의 아들에 의해 살해되었습니다."
+Threshold,What 2014 French comedy won two awards at the 20th Lumières Awards?,True,0.602,,False,GROUNDED,"2014 French comedy that won two awards at the 20th Lumières Awards is ""Love at First Fight"" (French: Les Combattants), directed by Thomas Cailley."
+Threshold,How many in percent from the census weren't swedish?,True,0.476,confidence_threshold,True,GROUNDED,관련 정보 없음: 제공된 응급처치 문서에서 해당 내용을 찾을 수 없습니다.
+Threshold,Me and the Colonel was a film based on the play by the novelist of what nationality?,False,0.357,confidence_threshold,True,GROUNDED,관련 정보 없음: 제공된 응급처치 문서에서 해당 내용을 찾을 수 없습니다.
+Threshold,"Henry Chidley Reynolds, was a New Zealand farm manager, butter manufacturer and exporter, he began manufacturing butter in 1886 and soon adopted as a brand name, Anchor, a brand of dairy products that was founded in New Zealand, in which year?",False,0.231,confidence_threshold,True,GROUNDED,관련 정보 없음: 제공된 응급처치 문서에서 해당 내용을 찾을 수 없습니다.
+Threshold,"Which competitor to ""Strange Stories"" was edited by John W. Campbell?",True,0.728,,False,GROUNDED,"""Strange Stories"" was unable to compete with ""Unknown"" (also known as ""Unknown Worlds""), which was edited by John W. Campbell. ""Unknown"" was launched in 1939, the same year as ""Strange Stories."""
+Threshold,What is the FY2021 unadjusted EBITDA less capex for AMD? Define unadjusted EBITDA as unadjusted operating income + depreciation and amortization [from cash flow statement]. Answer in USD millions. Calculate what was asked by utilizing the line items clearly shown in the cash flow statement and the P&L statement.,True,0.538,,False,GROUNDED,"To calculate the FY2021 unadjusted EBITDA less capex for Advanced Micro Devices, Inc. (AMD), we will follow these steps:  1. **Calculate Unadjusted EBITDA**:    - Unadjusted Operating Income: $3,648 million (from the Consolidated Statements of Operations)    - Depreciation and Amortization: $407 million (from the Consolidated Statements of Cash Flows)     Unadjusted EBITDA = Unadjusted Operating Income + Depreciation and Amortization    \[    \text{Unadjusted EBITDA} = 3,648 + 407 = 4,055 \text{ million USD}    \]  2. **Identify Capital Expenditures (Capex)**:    - Purchases of Property and Equipment: $(301) million (from the Consolidated Statements of Cash Flows)     Capex = $301 million  3. **Calculate Unadjusted EBITDA less Capex**:    \[    \text{Unadjusted EBITDA less Capex} = \text{Unadjusted EBITDA} - \text{Capex}    \]    \[    \text{Unadjusted EBITDA less Capex} = 4,055 - 301 = 3,754 \text{ million USD}    \]  Thus, the FY2021 unadjusted EBITDA less capex for AMD is **$3,754 million USD**."
+Threshold,Grégory Levasseur produced the 2003 horror film directed by whom?,True,0.701,,False,GROUNDED,"Grégory Levasseur는 2003년 공포 영화 ""High Tension""을 제작했으며, 이 영화는 Alexandre Aja가 감독했습니다."
+Threshold,Does the valine allele of the V89L polymorphism in the 5-alpha-reductase gene confer a reduced risk for hypospadias?,True,0.753,,False,GROUNDED,"Yes, the valine allele of the V89L polymorphism in the 5-alpha-reductase (SRD5A2) gene is associated with a reduced risk for hypospadias. A study found a significant negative association for the V89 allele in individuals with hypospadias, indicating that those who are homozygous for the valine variant (V89) have a protective effect on male urethral development. Specifically, the odds ratio for homozygous individuals was 0.24, suggesting that having the fully functional valine version of the enzyme is linked to a lower incidence of hypospadias compared to those with the leucine variant, which is less efficient."
+Threshold,Which Yale professor has written 150 articles for the American mass circulation monthly magazine that features scientific information on child development?,True,0.503,,False,GROUNDED,"James P. Comer는 아동 정신의학 분야의 교수로, Yale Child Study Center에서 1976년부터 재직하고 있습니다. 그는 Parents라는 미국의 대중 월간 잡지에 150편 이상의 기사를 기고했으며, 이 잡지는 아동 발달에 관한 과학적 정보를 제공하여 부모들이 자녀를 양육하는 데 도움을 주는 내용을 다룹니다."
+Threshold,In which year did Lawrence Fishburne play an early pioneer of of fifties rock and roll?,True,0.347,confidence_threshold,True,GROUNDED,관련 정보 없음: 제공된 응급처치 문서에서 해당 내용을 찾을 수 없습니다.
+Threshold,Are serum calcium levels elevated among women with untreated postmenopausal breast cancer?,False,0.284,confidence_threshold,True,GROUNDED,관련 정보 없음: 제공된 응급처치 문서에서 해당 내용을 찾을 수 없습니다.
+Threshold,The British National Party (BNP) subscribes to what form of radical authoritarian nationalism?,True,0.778,,False,GROUNDED,"The British National Party (BNP) subscribes to fascism, which is a form of radical authoritarian nationalism. Fascism is characterized by dictatorial power, the forcible suppression of opposition, and control of industry and commerce. It gained prominence in early 20th-century Europe and is associated with far-right ideologies."
+Threshold,Saint Seiya: Next Dimension is published in which Akita Shoten-published manga magazine?,True,0.482,confidence_threshold,True,GROUNDED,관련 정보 없음: 제공된 응급처치 문서에서 해당 내용을 찾을 수 없습니다.
+Threshold,"Which opera is by Christoph Willibald Gluck, Iphigénie en Tauride or Der Barbier von Bagdad?",False,0.388,confidence_threshold,True,GROUNDED,관련 정보 없음: 제공된 응급처치 문서에서 해당 내용을 찾을 수 없습니다.
+Threshold,The Reid Report is hosted by the correspondent who is also a commentator on what website?,False,0.257,confidence_threshold,True,GROUNDED,관련 정보 없음: 제공된 응급처치 문서에서 해당 내용을 찾을 수 없습니다.
+Threshold,Eye for an Eye is a 1996 American psychological thriller film starring an American actor who currently stars in what HBO sci-fi drama series?,True,0.687,,False,GROUNDED,"Eye for an Eye는 1996년 미국의 심리 스릴러 영화로, 현재 HBO의 SF 드라마 시리즈 ""Westworld""에 출연 중인 미국 배우 에드 해리스(Edward Harris)가 출연합니다."
+Threshold,Are nucleoside analogues activated by bacterial deoxyribonucleoside kinases in a species-specific manner?,False,0.265,confidence_threshold,True,GROUNDED,관련 정보 없음: 제공된 응급처치 문서에서 해당 내용을 찾을 수 없습니다.
+Threshold,What city in California was home to a team that Robert Girard played hockey for?,True,0.699,,False,GROUNDED,"Robert Girard played for the California Golden Seals, which were based in Oakland, California."
+Threshold,The designers of the Horten H.XVIII also designed the world's first jet-powered flying wing known by what name?,False,0.207,confidence_threshold,True,GROUNDED,관련 정보 없음: 제공된 응급처치 문서에서 해당 내용을 찾을 수 없습니다.
+Threshold,Which French boxer defeated Hussein Ishaish at the 2016 Summer Olympics as an amateur?,False,0.343,confidence_threshold,True,GROUNDED,관련 정보 없음: 제공된 응급처치 문서에서 해당 내용을 찾을 수 없습니다.
+Threshold,How many countries were Circassian refugees thought to be fleeing to?,False,0.322,confidence_threshold,True,GROUNDED,관련 정보 없음: 제공된 응급처치 문서에서 해당 내용을 찾을 수 없습니다.
+Threshold,What form of theater do Sean Pol McGreevy and Mack and Mabel have in common?,False,0.229,confidence_threshold,True,GROUNDED,관련 정보 없음: 제공된 응급처치 문서에서 해당 내용을 찾을 수 없습니다.
+All,Archduchess Catherine Renata of Austria is a member of one of the most influential and outstanding royal houses of Europe that was occupied by who between 1438-1740?,True,0.812,faithfulness_check,True,GROUNDED,제공된 문서에 근거가 없어 답변드릴 수 없습니다.
+All,"What 2006 criminal case led by Mike Nifong was the basis of an episode of ""Law & Order""?",True,0.659,,False,GROUNDED,"2006년 마이크 니퐁(Mike Nifong)이 이끌었던 형사 사건은 듀크 대학교 남자 라크로스 팀의 세 명의 선수가 잘못된 성폭행 혐의를 받았던 듀크 라크로스 사건(Duke lacrosse case)입니다. 이 사건은 ""Law & Order""의 ""Out of Control"" 에피소드의 기초가 되었습니다. 사건의 해결은 인종차별, 언론 편향, 캠퍼스에서의 적법 절차에 대한 공적 논의를 촉발하였고, 결국 주도 검사인 더럼 카운티 지방 검사 마이크 니퐁의 사임과 변호사 자격 박탈로 이어졌습니다."
+All,Who is Ronald Dworkin?,False,0.256,confidence_threshold,True,GROUNDED,관련 정보 없음: 제공된 응급처치 문서에서 해당 내용을 찾을 수 없습니다.
+All,What game was Sidney Crosby awarded his second Conn Smythe Trophy?,False,0.292,confidence_threshold,True,GROUNDED,관련 정보 없음: 제공된 응급처치 문서에서 해당 내용을 찾을 수 없습니다.
+All,Vanessa Kirby played Joanna Richard Curtis' movie released on what date?,True,0.424,confidence_threshold,True,GROUNDED,관련 정보 없음: 제공된 응급처치 문서에서 해당 내용을 찾을 수 없습니다.
+All,Where did Beatrice Helen Beckett's husband serve as prime minister?,False,0.327,confidence_threshold,True,GROUNDED,관련 정보 없음: 제공된 응급처치 문서에서 해당 내용을 찾을 수 없습니다.
+All,What Trust did the author of The Tale of Jemima Puddle-Duck leave her house to?,False,0.237,confidence_threshold,True,GROUNDED,관련 정보 없음: 제공된 응급처치 문서에서 해당 내용을 찾을 수 없습니다.
+All,"Israeli actress, Odeya Rush, is known for her lead role in 2015 American horror comedy film based on the children's book series created by what author?",True,0.688,,False,GROUNDED,"Odeya Rush는 2015년 미국의 호러 코미디 영화 ""Goosebumps""에서 주연을 맡았습니다. 이 영화는 R.L. Stine이라는 작가가 만든 어린이 책 시리즈를 기반으로 하고 있습니다."
+All,Is resection of residual disease after isolated limb infusion ( ILI ) equivalent to a complete response after ILI-alone in advanced extremity melanoma?,False,0.229,confidence_threshold,True,GROUNDED,관련 정보 없음: 제공된 응급처치 문서에서 해당 내용을 찾을 수 없습니다.
+All,"Who was born first, Ken Hughes or Peter Duffell?",False,0.267,confidence_threshold,True,GROUNDED,관련 정보 없음: 제공된 응급처치 문서에서 해당 내용을 찾을 수 없습니다.
+All,"When was the singer of ""Funny Face"" born? ",False,0.245,confidence_threshold,True,GROUNDED,관련 정보 없음: 제공된 응급처치 문서에서 해당 내용을 찾을 수 없습니다.
+All,Is bilirubin independently associated with oxidized LDL levels in young obese patients?,False,0.303,confidence_threshold,True,GROUNDED,관련 정보 없음: 제공된 응급처치 문서에서 해당 내용을 찾을 수 없습니다.
+All,What is the FY2020 unadjusted EBITDA less capex for PepsiCo? Define unadjusted EBITDA as unadjusted operating income + depreciation and amortization [from cash flow statement]. Answer in USD millions. Give a response to the question by relying on the details shown in the P&L statement and the statement of cash flows.,False,0.421,confidence_threshold,True,GROUNDED,관련 정보 없음: 제공된 응급처치 문서에서 해당 내용을 찾을 수 없습니다.
+All,"Godspeed, was under Captain Bartholomew Gosnold, an English lawyer, explorer, and privateer who was instrumental in founding of which organization?",False,0.283,confidence_threshold,True,GROUNDED,관련 정보 없음: 제공된 응급처치 문서에서 해당 내용을 찾을 수 없습니다.
+All,"From the perspective of a public equities analyst, please answer the following question by primarily taking information that is provided in the P&L statement and the cash flow statement. What is Amcor's FY2020 retention ratio (using total cash dividends paid and net income attributable to shareholders)? Round answer to two decimal places.",False,0.473,confidence_threshold,True,GROUNDED,관련 정보 없음: 제공된 응급처치 문서에서 해당 내용을 찾을 수 없습니다.
+All,Are both Roberto Devereux and King Priam operas?,True,0.744,,False,GROUNDED,"네, Roberto Devereux와 King Priam은 모두 오페라입니다. Roberto Devereux는 가에타노 도니제티(Gaetano Donizetti)가 작곡한 ""tragedia lirica"" 또는 비극 오페라이며, King Priam은 마이클 티펫(Michael Tippett)이 자신의 대본을 바탕으로 작곡한 오페라입니다. 두 작품 모두 오페라 장르에 속합니다."
+All,Who is married to Jim Tomlinson and released an album entitled Raconte-moi?,True,0.636,,False,GROUNDED,"Stacey Kent는 Jim Tomlinson과 결혼한 재즈 가수이며, 2010년에 ""Raconte-moi""라는 앨범을 발표했습니다."
+All,Is kAP1 associated with peritoneal carcinomatosis in gastric cancer?,True,0.726,,False,GROUNDED,"네, KAP1은 위암에서 복막암종(peritoneal carcinomatosis)과 관련이 있습니다. 연구에 따르면 KAP1의 발현이 높은 환자들은 복막암종의 발생률이 더 높았으며(P < .05), KAP1의 높은 발현은 독립적인 예후 인자로 나타났습니다. 구체적으로, KAP1의 높은 발현은 복막암종에 대한 오즈비가 4.53으로 나타났고, 이는 KAP1의 발현이 복막암종의 발생과 밀접한 관련이 있음을 시사합니다. 따라서 KAP1은 위암 환자에서 복막암종의 예후를 평가하는 데 중요한 역할을 할 수 있습니다."
+All,"What 1977 film written and directed by Claude Chabrol is loosely based on a novel by the author of the poem ""Jabberwocky""?",True,0.631,,False,GROUNDED,"1977년 Claude Chabrol이 쓰고 감독한 영화는 ""Alice or the Last Escapade"" (프랑스어: ""Alice ou la dernière fugue"")입니다. 이 영화는 Lewis Carroll의 ""Alice's Adventures in Wonderland""에서 매우 느슨하게 영감을 받았으며, Carroll의 유명한 작품 중 하나인 ""Jabberwocky""의 저자와 관련이 있습니다. 주인공의 이름은 Alice Carroll로, Alice 캐릭터와 저자의 가명인 Carroll의 조합입니다."
